FROM,TO,MONTH,YEAR,AVG,MIN,MAX
USD,TZS,2,2021,2318.555265,2310.490402,2328.278509
USD,TZS,3,2021,2318.579154,2313.287247,2323.023730
USD,TZS,4,2021,2319.213280,2314.187242,2326.621627
USD,TZS,5,2021,2319.933762,2315.070085,2330.977208
USD,TZS,6,2021,2320.624729,2311.286235,2330.632002
USD,TZS,7,2021,2319.847556,2313.941183,2329.704742
USD,TZS,8,2021,2318.666995,2312.584006,2325.498643
USD,TZS,9,2021,2317.232066,2305.298422,2324.750921
USD,TZS,10,2021,2305.235033,2298.487701,2318.072257
USD,TZS,11,2021,2302.009164,2296.318649,2309.700111
USD,TZS,12,2021,2304.831718,2298.388555,2314.904616
USD,UAH,1,2021,28.167296,27.967282,28.421433
USD,UAH,2,2021,27.863459,27.692042,28.059517
USD,UAH,3,2021,27.791604,27.635576,27.994994
USD,UAH,4,2021,27.915115,27.696953,28.161600
USD,UAH,5,2021,27.602438,27.403407,27.895046
USD,UAH,6,2021,27.239383,26.964691,27.560058
USD,UAH,7,2021,27.195380,26.803511,27.463654
USD,UAH,8,2021,26.771499,26.593955,27.006032
USD,UAH,9,2021,26.715243,26.560282,27.086989
USD,UAH,10,2021,26.359869,26.195408,26.632514
USD,UAH,11,2021,26.496256,26.049303,27.187646
USD,UAH,12,2021,27.227504,26.937120,27.373245
USD,UGX,1,2021,3690.300752,3664.061987,3710.208508
USD,UGX,2,2021,3665.844478,3646.676433,3680.397968
USD,UGX,3,2021,3661.714102,3648.393491,3668.623904
USD,UGX,4,2021,3620.034128,3573.626549,3666.685614
USD,UGX,5,2021,3552.558464,3530.383794,3574.806433
USD,UGX,6,2021,3543.067754,3520.098662,3562.802062
USD,UGX,7,2021,3554.067581,3534.650241,3576.469873
USD,UGX,8,2021,3536.367971,3523.422509,3558.369162
USD,UGX,9,2021,3531.150477,3522.394429,3560.589625
USD,UGX,10,2021,3580.487772,3539.987623,3629.561121
USD,UGX,11,2021,3553.041823,3527.238059,3584.827105
USD,UGX,12,2021,3555.859112,3532.650753,3574.618320
USD,USD,1,2021,0.821664,0.810504,0.828912
USD,USD,2,2021,0.826610,0.817996,0.834516
USD,USD,3,2021,0.840449,0.829669,0.852878
USD,USD,4,2021,0.834848,0.824470,0.851354
USD,USD,5,2021,0.823353,0.815395,0.832986
USD,USD,6,2021,0.830167,0.817996,0.841468
USD,USD,7,2021,0.845902,0.840972,0.849907
USD,USD,8,2021,0.849508,0.841326,0.856825
USD,USD,9,2021,0.849631,0.842318,0.863632
USD,USD,10,2021,0.861965,0.858001,0.866401
USD,USD,11,2021,0.876236,0.861846,0.892379
USD,USD,12,2021,0.884663,0.881912,0.888415
USD,UYP,1,2021,42.279515,41.969733,42.629432
USD,UYP,2,2021,42.631909,42.215511,43.067884
USD,UYP,3,2021,44.170955,43.148307,44.658844
USD,UYP,4,2021,44.158177,43.938818,44.418933
USD,UYP,5,2021,44.033631,43.819339,44.335626
USD,UYP,6,2021,43.669432,43.475803,43.919237
USD,UYP,7,2021,43.858717,43.465194,44.087200
USD,UYP,8,2021,43.333499,42.480681,43.801337
USD,UYP,9,2021,42.666971,42.525913,42.863245
USD,UYP,10,2021,43.516473,42.901018,43.937122
USD,UYP,11,2021,44.007080,43.538056,44.246116
USD,UYP,12,2021,44.315867,44.118497,44.696714
USD,UYU,1,2021,42.279515,41.969733,42.629432
USD,UYU,2,2021,42.631909,42.215511,43.067884
USD,UYU,3,2021,44.170955,43.148307,44.658844
USD,UYU,4,2021,44.158177,43.938818,44.418933
USD,UYU,5,2021,44.033631,43.819339,44.335626
USD,UYU,6,2021,43.669432,43.475803,43.919237
USD,UYU,7,2021,43.858717,43.465194,44.087200
USD,UYU,8,2021,43.333499,42.480681,43.801337
USD,UYU,9,2021,42.666971,42.525913,42.863245
USD,UYU,10,2021,43.516473,42.901018,43.937122
USD,UYU,11,2021,44.007080,43.538056,44.246116
USD,UYU,12,2021,44.315867,44.118497,44.696714
USD,UZS,1,2021,10469.554620,10434.256606,10537.239312
USD,UZS,2,2021,10526.910537,10440.623970,10572.535102
USD,UZS,3,2021,10493.700107,10420.310668,10536.218166
USD,UZS,4,2021,10509.511214,10469.742884,10544.687279
USD,UZS,5,2021,10561.716632,10507.394843,10605.374003
USD,UZS,6,2021,10583.779880,10500.182321,10621.196516
USD,UZS,7,2021,10623.108017,10577.863683,10651.389491
USD,UZS,8,2021,10649.234033,10588.351316,10698.350597
USD,UZS,9,2021,10680.105889,10656.995834,10703.431929
USD,UZS,10,2021,10690.410650,10650.154130,10755.655791
USD,UZS,11,2021,10738.133096,10676.413755,10804.662747
USD,UZS,12,2021,10815.139974,10761.974722,10856.658062
USD,VAL,1,2021,1590.964259,1569.354839,1604.998342
USD,VAL,2,2021,1600.539526,1583.860941,1615.847451
USD,VAL,3,2021,1627.337031,1606.463121,1651.402985
USD,VAL,4,2021,1616.491953,1596.397065,1648.450536
USD,VAL,5,2021,1594.233792,1578.824201,1612.886297
USD,VAL,6,2021,1607.426742,1583.860941,1629.308314
USD,VAL,7,2021,1637.895256,1628.349172,1645.648479
USD,VAL,8,2021,1644.876098,1629.034158,1659.043784
USD,VAL,9,2021,1645.114511,1630.955189,1672.225581
USD,VAL,10,2021,1668.997530,1661.321321,1677.586207
USD,VAL,11,2021,1696.628680,1668.766698,1727.886846
USD,VAL,12,2021,1712.947297,1707.619720,1720.211443
USD,VEB,1,2021,149338099375000.000000,110443012500000.000000,181915175000000.031250
USD,VEB,2,2021,178597989375000.000000,171612400000000.000000,186796900000000.000000
USD,VEB,3,2021,184475858695652.187500,179996800000000.000000,188446100000000.000000
USD,VEB,4,2021,237212786875000.000000,184833912500000.000000,273928650000000.000000
USD,VEB,5,2021,292713706557868.937500,273928649999999.968750,309311200000000.000000
USD,VEB,6,2021,312930315454545.437500,308958350000000.000000,319606900000000.000000
USD,VEB,7,2021,349469032665052.437500,321254600000000.000000,402654200000000.062500
USD,VEB,8,2021,408275072727272.750000,400560599999999.937500,413693200000000.000000
USD,VEB,9,2021,406424890909090.937500,398602200000000.000000,417132700000000.000000
USD,VEB,10,2021,19863861140000.000000,412890000.000000,417132700000000.000000
USD,VEB,11,2021,447196818.181818,436690000.000000,457460000.000000
USD,VEB,12,2021,460113478.260870,455880000.000000,463600000.000000
USD,VEF,1,2021,149338099375.000000,110443012500.000000,181915175000.000031
USD,VEF,2,2021,178597989375.000000,171612400000.000000,186796900000.000000
USD,VEF,3,2021,184475858695.652161,179996800000.000000,188446100000.000000
USD,VEF,4,2021,237212786875.000000,184833912500.000000,273928650000.000000
USD,VEF,5,2021,292713706557.868958,273928649999.999969,309311200000.000000
USD,VEF,6,2021,312930315454.545471,308958350000.000000,319606900000.000000
USD,VEF,7,2021,349469032665.052490,321254600000.000000,402654200000.000061
USD,VEF,8,2021,408275072727.272705,400560599999.999939,413693200000.000000
USD,VEF,9,2021,406424890909.090881,398602200000.000000,417132700000.000000
USD,VEF,10,2021,19863861140.000000,412890.000000,417132700000.000000
USD,VEF,11,2021,447196.818182,436690.000000,457460.000000
USD,VEF,12,2021,460113.478261,455880.000000,463600.000000
USD,VND,1,2021,23057.311070,22996.904087,23137.452333
USD,VND,2,2021,23013.732203,22930.104399,23077.213411
USD,VND,3,2021,23056.228928,22984.233274,23098.827958
USD,VND,4,2021,23068.843876,23005.511959,23146.082113
USD,VND,5,2021,23065.134036,23020.012132,23184.132348
USD,VND,6,2021,23015.718080,22944.636294,23166.191797
USD,VND,7,2021,23017.456155,22932.289569,23128.990431
USD,VND,8,2021,22845.754265,22746.429300,23011.371660
USD,VND,9,2021,22764.868519,22728.531507,22821.456941
USD,VND,10,2021,22759.618288,22700.812635,22884.052497
USD,VND,11,2021,22678.767650,22599.303447,22759.916967
USD,VND,12,2021,22921.750056,22731.056083,23061.464728
USD,VUV,1,2021,108.294163,106.859903,109.421010
USD,VUV,2,2021,108.198317,106.544906,109.872211
USD,VUV,3,2021,108.825113,107.527744,110.288896
USD,VUV,4,2021,109.539305,109.183614,110.223122
USD,VUV,5,2021,108.887904,108.274382,110.104639
USD,VUV,6,2021,108.504417,108.046618,108.972592
USD,VUV,7,2021,109.561307,108.204241,110.630457
USD,VUV,8,2021,110.561290,109.814032,111.032246
USD,VUV,9,2021,111.367079,110.680209,111.856004
USD,VUV,10,2021,112.060809,111.515919,112.933310
USD,VUV,11,2021,111.752213,111.067995,112.529187
USD,VUV,12,2021,112.607047,111.185041,113.690321
USD,WST,1,2021,2.514403,2.490344,2.539832
USD,WST,2,2021,2.515382,2.483021,2.538678
USD,WST,3,2021,2.516425,2.498943,2.550143
USD,WST,4,2021,2.532969,2.527023,2.547843
USD,WST,5,2021,2.523109,2.512867,2.544804
USD,WST,6,2021,2.521306,2.507581,2.529072
USD,WST,7,2021,2.542085,2.516471,2.563514
USD,WST,8,2021,2.556775,2.544596,2.564120
USD,WST,9,2021,2.560624,2.554756,2.567114
USD,WST,10,2021,2.571045,2.557662,2.591608
USD,WST,11,2021,2.569447,2.557847,2.582334
USD,WST,12,2021,2.588080,2.560542,2.610219
USD,XAF,1,2021,538.976559,531.655860,543.730935
USD,XAF,2,2021,542.220406,536.570143,547.406326
USD,XAF,3,2021,551.298691,544.227163,559.451599
USD,XAF,4,2021,547.624666,540.817050,558.451388
USD,XAF,5,2021,540.084191,534.863829,546.403165
USD,XAF,6,2021,544.553613,536.570143,551.966510
USD,XAF,7,2021,554.875538,551.641578,557.502125
USD,XAF,8,2021,557.240463,551.873633,562.040099
USD,XAF,9,2021,557.321231,552.524427,566.505743
USD,XAF,10,2021,565.412165,562.811669,568.321781
USD,XAF,11,2021,574.772867,565.333965,585.362306
USD,XAF,12,2021,580.301182,578.496340,582.762082
USD,XAG,1,2021,1.203556,1.131809,1.247755
USD,XAG,2,2021,1.140741,1.063973,1.188816
USD,XAG,3,2021,1.215479,1.156460,1.288128
USD,XAG,4,2021,1.210477,1.178919,1.261623
USD,XAG,5,2021,1.131016,1.100820,1.178028
USD,XAG,6,2021,1.154354,1.100550,1.208512
USD,XAG,7,2021,1.207972,1.171736,1.256290
USD,XAG,8,2021,1.298680,1.204392,1.343097
USD,XAG,9,2021,1.339287,1.260086,1.433103
USD,XAG,10,2021,1.330989,1.261744,1.388132
USD,XAG,11,2021,1.286865,1.232600,1.350399
USD,XAG,12,2021,1.382987,1.340358,1.435151
USD,XAU,1,2021,0.016656,0.015968,0.016964
USD,XAU,2,2021,0.017199,0.016705,0.017808
USD,XAU,3,2021,0.018083,0.017891,0.018453
USD,XAU,4,2021,0.017665,0.017304,0.018033
USD,XAU,5,2021,0.016803,0.016315,0.017462
USD,XAU,6,2021,0.016978,0.016359,0.017713
USD,XAU,7,2021,0.017216,0.017028,0.017457
USD,XAU,8,2021,0.017425,0.017045,0.018043
USD,XAU,9,2021,0.017497,0.017067,0.017925
USD,XAU,10,2021,0.017509,0.017223,0.017747
USD,XAU,11,2021,0.017089,0.016684,0.017650
USD,XAU,12,2021,0.017366,0.017081,0.017610
USD,XCD,1,2021,2.700000,2.700000,2.700000
USD,XCD,2,2021,2.700000,2.700000,2.700000
USD,XCD,3,2021,2.700000,2.700000,2.700000
USD,XCD,4,2021,2.700000,2.700000,2.700000
USD,XCD,5,2021,2.700000,2.700000,2.700000
USD,XCD,6,2021,2.700000,2.700000,2.700000
USD,XCD,7,2021,2.700000,2.700000,2.700000
USD,XCD,8,2021,2.700000,2.700000,2.700000
USD,XCD,9,2021,2.700000,2.700000,2.700000
USD,XCD,10,2021,2.700000,2.700000,2.700000
USD,XCD,11,2021,2.700000,2.700000,2.700000
USD,XCD,12,2021,2.700000,2.700000,2.700000
USD,XDR,1,2021,0.692794,0.688505,0.696509
USD,XDR,2,2021,0.694211,0.691216,0.699730
USD,XDR,3,2021,0.699929,0.694375,0.706348
USD,XDR,4,2021,0.699730,0.694959,0.706647
USD,XDR,5,2021,0.694682,0.691379,0.700992
USD,XDR,6,2021,0.696766,0.690806,0.702007
USD,XDR,7,2021,0.702782,0.699771,0.707017
USD,XDR,8,2021,0.703149,0.699029,0.706843
USD,XDR,9,2021,0.703442,0.700694,0.707578
USD,XDR,10,2021,0.708146,0.705857,0.711922
USD,XDR,11,2021,0.712306,0.706688,0.717552
USD,XDR,12,2021,0.715397,0.713038,0.717528
USD,XEU,1,2021,0.821664,0.810504,0.828912
USD,XEU,2,2021,0.826610,0.817996,0.834516
USD,XEU,3,2021,0.840449,0.829669,0.852878
USD,XEU,4,2021,0.834848,0.824470,0.851354
USD,XEU,5,2021,0.823353,0.815395,0.832986
USD,XEU,6,2021,0.830167,0.817996,0.841468
USD,XEU,7,2021,0.845902,0.840972,0.849907
USD,XEU,8,2021,0.849508,0.841326,0.856825
USD,XEU,9,2021,0.849631,0.842318,0.863632
USD,XEU,10,2021,0.861965,0.858001,0.866401
USD,XEU,11,2021,0.876236,0.861846,0.892379
USD,XEU,12,2021,0.884663,0.881912,0.888415
USD,XOF,1,2021,538.976559,531.655860,543.730935
USD,XOF,2,2021,542.220406,536.570143,547.406326
USD,XOF,3,2021,551.298691,544.227163,559.451599
USD,XOF,4,2021,547.624666,540.817050,558.451388
USD,XOF,5,2021,540.084191,534.863829,546.403165
USD,XOF,6,2021,544.553613,536.570143,551.966510
USD,XOF,7,2021,554.875538,551.641578,557.502125
USD,XOF,8,2021,557.240463,551.873633,562.040099
USD,XOF,9,2021,557.321231,552.524427,566.505743
USD,XOF,10,2021,565.412165,562.811669,568.321781
USD,XOF,11,2021,574.772867,565.333965,585.362306
USD,XOF,12,2021,580.301182,578.496340,582.762082
USD,XPD,1,2021,0.013063,0.012667,0.013459
USD,XPD,2,2021,0.013247,0.012631,0.013836
USD,XPD,3,2021,0.012620,0.011460,0.013609
USD,XPD,4,2021,0.011217,0.010441,0.011813
USD,XPD,5,2021,0.010795,0.010409,0.011275
USD,XPD,6,2021,0.011438,0.010877,0.012379
USD,XPD,7,2021,0.011341,0.010879,0.011926
USD,XPD,8,2021,0.012264,0.011558,0.013494
USD,XPD,9,2021,0.014945,0.012776,0.016597
USD,XPD,10,2021,0.015524,0.014426,0.016950
USD,XPD,11,2021,0.015577,0.014271,0.017922
USD,XPD,12,2021,0.017199,0.015490,0.019983
USD,XPF,1,2021,98.050618,96.718836,98.915534
USD,XPF,2,2021,98.640738,97.612843,99.584161
USD,XPF,3,2021,100.292260,99.005808,101.775437
USD,XPF,4,2021,99.623881,98.385440,101.593479
USD,XPF,5,2021,98.252118,97.302430,99.401666
USD,XPF,6,2021,99.065195,97.612843,100.413750
USD,XPF,7,2021,100.942960,100.354638,101.420789
USD,XPF,8,2021,101.373187,100.396853,102.246337
USD,XPF,9,2021,101.387880,100.515246,103.058727
USD,XPF,10,2021,102.859783,102.386701,103.389101
USD,XPF,11,2021,104.562682,102.845557,106.489113
USD,XPF,12,2021,105.568393,105.240056,106.016080
USD,XPT,1,2021,0.028321,0.027148,0.030643
USD,XPT,2,2021,0.025671,0.023907,0.028600
USD,XPT,3,2021,0.026303,0.025521,0.027615
USD,XPT,4,2021,0.025692,0.024916,0.026566
USD,XPT,5,2021,0.025566,0.024545,0.026408
USD,XPT,6,2021,0.027727,0.025908,0.029921
USD,XPT,7,2021,0.028677,0.027554,0.029710
USD,XPT,8,2021,0.030994,0.029329,0.032081
USD,XPT,9,2021,0.032130,0.030478,0.034100
USD,XPT,10,2021,0.030507,0.028955,0.032692
USD,XPT,11,2021,0.030068,0.028415,0.032712
USD,XPT,12,2021,0.033048,0.031609,0.034916
USD,YER,1,2021,250.231285,249.608787,251.196703
USD,YER,2,2021,250.299903,249.442290,251.126342
USD,YER,3,2021,250.333663,249.732970,250.784306
USD,YER,4,2021,250.383145,249.959741,251.147696
USD,YER,5,2021,250.243803,249.625890,251.642912
USD,YER,6,2021,250.251289,249.218368,251.303678
USD,YER,7,2021,250.342273,249.614315,251.465998
USD,YER,8,2021,250.272064,249.308726,251.178516
USD,YER,9,2021,250.818112,249.950000,251.472082
USD,YER,10,2021,249.985238,249.950000,250.050000
USD,YER,11,2021,249.980000,249.950000,250.000000
USD,YER,12,2021,249.999206,249.950000,250.621727
USD,YUN,1,2021,72.010616,71.032525,72.645830
USD,YUN,2,2021,72.444014,71.689104,73.136885
USD,YUN,3,2021,73.656929,72.712129,74.746209
USD,YUN,4,2021,73.166057,72.256517,74.612574
USD,YUN,5,2021,72.158603,71.461130,73.002857
USD,YUN,6,2021,72.755745,71.689104,73.746154
USD,YUN,7,2021,74.134818,73.702741,74.485747
USD,YUN,8,2021,74.450787,73.733745,75.092048
USD,YUN,9,2021,74.461578,73.820695,75.688686
USD,YUN,10,2021,75.542577,75.195135,75.931320
USD,YUN,11,2021,76.793225,75.532129,78.208040
USD,YUN,12,2021,77.531842,77.290704,77.860634
USD,ZAR,1,2021,15.142728,14.574984,15.463208
USD,ZAR,2,2021,14.765804,14.428725,15.029760
USD,ZAR,3,2021,14.982875,14.721302,15.471262
USD,ZAR,4,2021,14.399953,14.240017,14.649583
USD,ZAR,5,2021,14.060686,13.743810,14.510690
USD,ZAR,6,2021,13.910048,13.478293,14.343876
USD,ZAR,7,2021,14.519902,14.215070,14.846063
USD,ZAR,8,2021,14.767656,14.266166,15.315740
USD,ZAR,9,2021,14.561770,14.072038,15.167890
USD,ZAR,10,2021,14.851751,14.480513,15.238042
USD,ZAR,11,2021,15.515413,15.002677,16.185615
USD,ZAR,12,2021,15.864837,15.524134,16.158409
USD,ZMW,1,2021,21.285818,21.130352,21.486910
USD,ZMW,2,2021,21.603309,21.395240,21.772088
USD,ZMW,3,2021,21.989263,21.831389,22.098948
USD,ZMW,4,2021,22.206066,22.109879,22.321395
USD,ZMW,5,2021,22.440096,22.343520,22.527492
USD,ZMW,6,2021,22.597185,22.471491,22.695490
USD,ZMW,7,2021,21.777854,19.030928,22.692738
USD,ZMW,8,2021,18.135336,15.847193,19.335405
USD,ZMW,9,2021,16.369242,16.090399,16.742108
USD,ZMW,10,2021,17.052556,16.750313,17.345953
USD,ZMW,11,2021,17.545080,17.301555,17.839794
USD,ZMW,12,2021,16.758114,16.023088,17.873092
USD,ZWD,1,2021,344.313574,339.636902,347.350804
USD,ZWD,2,2021,346.385835,342.776286,349.698748
USD,ZWD,3,2021,352.185302,347.667809,357.393612
USD,ZWD,4,2021,349.838230,345.489331,356.754648
USD,ZWD,5,2021,345.021160,341.686244,349.057901
USD,ZWD,6,2021,347.876354,342.776286,352.611924
USD,ZWD,7,2021,354.470294,352.404348,356.148232
USD,ZWD,8,2021,355.981075,352.552591,359.047220
USD,ZWD,9,2021,356.032672,352.968337,361.900000
USD,ZWD,10,2021,361.201391,359.540120,363.060137
USD,ZWD,11,2021,367.181274,361.151435,373.946109
USD,ZWD,12,2021,370.712919,369.559935,372.285012
